author_key,display_name,authorChannelId,n_comments,cluster,avg_len,reply_share,mean_likes,sent_mean,sent_std,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral,sample_comment
UCqGZ37UzGtGTRdUxW55yZJQ,@JakeDelaney-r8z,UCqGZ37UzGtGTRdUxW55yZJQ,1,2,2.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kylie minogue!
UCqJsiME2a9iyZAfYhxVI2IQ,@giovannisemeraro3258,UCqJsiME2a9iyZAfYhxVI2IQ,1,1,15.0,0.0,0.0,-0.296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Isabella ferrari incanta tutti e sbalordisce con tutto il suo fascino. Ti amo Isabella mia
UCqLO5Hlp8sG_cyNNYFx-PSQ,@tonstotch,UCqLO5Hlp8sG_cyNNYFx-PSQ,1,1,12.0,0.0,0.0,0.946,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Anitta&#39;s catwalk was amazing and she still sing, I love it. 🥰"
UCqMfpD0-uh7S-cfBzryaGUA,@zarinzara9418,UCqMfpD0-uh7S-cfBzryaGUA,1,4,2.0,0.0,6.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,My girl❤
UCqRWYhayzFEPJjTWmg60lrw,@wbcFox-ts4gi,UCqRWYhayzFEPJjTWmg60lrw,1,4,2.0,0.0,1.0,0.7269,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Congrats 👏🎉
UCqgR6W64TIlITUel7NnoZYA,@perfection-NOT,UCqgR6W64TIlITUel7NnoZYA,1,2,8.0,0.0,0.0,0.8481,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I love thisss and i desperatly need it😅😅
UCqi1t4iE1n5yeN3h1wcwwcA,@Junior.872,UCqi1t4iE1n5yeN3h1wcwwcA,1,4,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ANITTAAAAAAAA
UCqrqi_uIlRXlnOyBUW_yaGA,@FB_5818,UCqrqi_uIlRXlnOyBUW_yaGA,1,1,4.0,0.0,4.0,0.8074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Becky ❤❤🔥🔥 Becky rocked🎉♾️
UCqwnzrUJ8-TBYLD7qsHbHKQ,@ylehcc,UCqwnzrUJ8-TBYLD7qsHbHKQ,1,1,1.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,What..
UCr9Es-eJOFY35Pm030ZYfcw,@ee4155,UCr9Es-eJOFY35Pm030ZYfcw,1,2,2.0,0.0,1.0,0.6981,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Omg beautiful!!!
UCrRrBFoiirPdmqfGCkEOfeQ,@mohammedshamil2736,UCrRrBFoiirPdmqfGCkEOfeQ,1,1,15.0,0.0,50.0,-0.7461,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Did Aishwarya called her past version for this show??? I can&#39;t believe her glowup 😱
UCrVz9qXQYQR09NHF1OoIv8g,@Kindnes1111,UCrVz9qXQYQR09NHF1OoIv8g,1,1,8.0,0.0,13.0,0.9726,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i love her English accent. funny cute ❤😂😊
UCrYxUAJp1NXs8sFQ4PVBuxg,@cherryhair1,UCrYxUAJp1NXs8sFQ4PVBuxg,1,2,10.0,0.0,2.0,0.4019,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,You were smart for at least doing a blowout first
UCrfUFO8mzuCiJE8PjDQ1Guw,@Addysue24013,UCrfUFO8mzuCiJE8PjDQ1Guw,1,7,16.0,0.0,2.0,-0.1868,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,OMG THIS IS THE LITTLE SISTER IN STUCK IN THE MIDDLE I KNEW I RECOGNIZED HER
UCrl9w2Qs5wJR_eyDPtaDCbw,@devinnolan3303,UCrl9w2Qs5wJR_eyDPtaDCbw,1,4,4.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Send me a Sample!!
UCrnH7dQAuHIsAaav8wLz_Og,@danan9061,UCrnH7dQAuHIsAaav8wLz_Og,1,4,6.0,0.0,0.0,-0.5267,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,they didnt invent hairdye . Wth
UCrszvCAR4uwLEz0-hb2w3HQ,@AjitPadal-o6j,UCrszvCAR4uwLEz0-hb2w3HQ,1,0,2.0,0.0,5.0,-0.5859,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aiswarya 🔥🔥
UCrvqxky09-DVjmRKPInBAVA,@305Alligator,UCrvqxky09-DVjmRKPInBAVA,1,4,5.0,0.0,4.0,-0.1027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Nah, to much work ‼️"
UCs4KESAuzKc3mUmJIS45yGg,@kpmarie25,UCs4KESAuzKc3mUmJIS45yGg,1,2,7.0,0.0,3.0,0.8784,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,What color is this? Beautiful ! ❤
UCs8qKAI7KfBPqdo_Ihw9JmA,@joyramhanse7851,UCs8qKAI7KfBPqdo_Ihw9JmA,1,4,1.0,0.0,1.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kendall❤
UCsBPXo-fe_MiU5FrYKOz_4A,@lorettabarone48,UCsBPXo-fe_MiU5FrYKOz_4A,1,4,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Where can I get one
UCsHIcSqbAqRec3MOf-K4SMA,@sachinarora76y79,UCsHIcSqbAqRec3MOf-K4SMA,1,0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Where can I get
UCsQZYqEEqnCYpds42zv4NdA,@ashaharcharan6003,UCsQZYqEEqnCYpds42zv4NdA,2,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,It does not work.
UCseeNUc-Ei3vuIZQ0ygfp0Q,@maritzaromero-kathalynas9493,UCseeNUc-Ei3vuIZQ0ygfp0Q,1,0,6.0,0.0,0.0,0.3612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,could i recommend Suga song Snooze
UCsp7MQWRUoEmtrgjT-Fb_eA,@milhtx,UCsp7MQWRUoEmtrgjT-Fb_eA,1,3,25.0,0.0,0.0,0.4767,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Is there any ad for white or Latina girls hair? Wanna see how that works there so I can purchase for my family and friends
UCsrESWTQ2JUrTDtxi13W7TA,@MamaMOB,UCsrESWTQ2JUrTDtxi13W7TA,1,3,39.0,0.0,0.0,0.7039,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So it&#39;s like having a bunch of bottles going through your hair instead of just one? You still have to distribute the dye somehow don&#39;t you? And that&#39;s going to take both your hands and time. Interesting gimmick though.
UCsw4mFAdF2lwsaixiCLosNQ,@Cdghda,UCsw4mFAdF2lwsaixiCLosNQ,1,3,11.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Is the shampoo used at the same time as you color
UCsxN4u3kx_o8keBxNb9BVXg,@almedawhitthorne4025,UCsxN4u3kx_o8keBxNb9BVXg,2,0,4.0,0.0,2.0,0.8303499999999999,0.02510229073212246,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,You’re pretty either way❤
UCt2HLLq0PwOULFzdkmLjW1Q,@ankeetachakravartty876,UCt2HLLq0PwOULFzdkmLjW1Q,2,2,2.0,0.0,0.0,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.49 aishwarya rai❤
UCt4oTDjUlhWAq-NGUH2EvjA,@maycepeda9367,UCt4oTDjUlhWAq-NGUH2EvjA,2,2,5.0,0.0,8.5,0.9767,0.005515432893255091,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Rebecca lood so gorgeous and glamorous❤❤❤👏👏👏
UCt8bmCWBI04cvqAPTyzL5xQ,@mylifestoryVLOGS-y2h,UCt8bmCWBI04cvqAPTyzL5xQ,1,4,2.0,0.0,0.0,0.7906,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nice ❤
UCtFghWI2t9kcpqAQJehdkjg,@kusumkusum9717,UCtFghWI2t9kcpqAQJehdkjg,1,2,1.0,0.0,0.0,0.9719,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya❤❤❤❤❤
UCtHc-IXwUobfH5mktHj9HDQ,@rayray8016,UCtHc-IXwUobfH5mktHj9HDQ,1,4,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Shop
UCtWOC68n06pfaqmeZjqVVvA,@fernandopimenta5434,UCtWOC68n06pfaqmeZjqVVvA,1,0,6.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Anitta deu show de voz demais
UCte3ak19boQs8I0axjBGwRA,@Lee-y5e,UCte3ak19boQs8I0axjBGwRA,1,2,2.0,0.0,2.0,0.6361,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,So beautiful
UCtnN2GZJE6MAQlTREyoUaXQ,@Sketchyayyy,UCtnN2GZJE6MAQlTREyoUaXQ,1,2,6.0,0.0,0.0,0.9501,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya ❤❤❤ Cara ❤❤❤and offcourse KJ🔥🔥🔥
UCu3ZYlhVC47VrewG3hFWSpQ,@rajeeram,UCu3ZYlhVC47VrewG3hFWSpQ,1,3,29.0,0.0,1.0,0.6754,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"So very proud of you , Jahnavi ! Way to go! I can’t wait to see all the impact you will continue to make in the world around you!"
UCuHjNDTFO5Fr--O6AKAdlyg,@melaniephillips8556,UCuHjNDTFO5Fr--O6AKAdlyg,2,8,9.0,0.0,1.5,0.1909,0.2699733690570238,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,I need this!¡!!
UCuKvVvBC9ioriSV4KgBS9ug,@danielleficek,UCuKvVvBC9ioriSV4KgBS9ug,1,4,42.0,0.0,1.0,0.7814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Great tutorial.  Thank you for the close up shots; it&#39;s so necessary to see close up, but so many creators don&#39;t do it. Loreal used to have an eyeshadow base called DeCrease; it was magic. I wish Loreal would bring it back."
UCuRjoC-R5LTN98-qW-yEwBA,@Ocha-v,UCuRjoC-R5LTN98-qW-yEwBA,1,1,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,L&#39;or!ent Paris🗝️
UCuSQHC6ex4Xk8DezsXb-1aw,@peachypie3442,UCuSQHC6ex4Xk8DezsXb-1aw,1,4,4.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,What color is this?
UCufJwYR6qxV_HgjKO6rUZHw,@jeyad-i8p,UCufJwYR6qxV_HgjKO6rUZHw,1,4,3.0,0.0,21.0,0.807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gorgeous Kendall! 😍
UCuhKK_vucEm8rq8ensSbgRg,@jk03901,UCuhKK_vucEm8rq8ensSbgRg,1,2,4.0,0.0,5.0,-0.8225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Becky nailed it 🔥🔥🔥🔥
UCuklzUV25P7lKEjGZL5Kh4A,@emmanuelakponyeandmichael9908,UCuklzUV25P7lKEjGZL5Kh4A,1,2,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,What?
UCuosGmE8sW46bw54RbxlVqw,@konstantinoschrysostomou9602,UCuosGmE8sW46bw54RbxlVqw,1,2,7.0,0.0,0.0,0.8553,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Omg Doukissa Nomikou♥️ Greece’s most beautiful woman
UCuynl-RyW43jGMSzgu4yEOg,@AnnaMrrolla,UCuynl-RyW43jGMSzgu4yEOg,1,2,20.0,0.0,1.0,0.9944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"VIOLA DAVIS, EVA LONGORIA, AJA NAOMI KING ARE JUST THE ICONS!!!!! LEGENDARY ❤❤❤❤ STUNNING BEAUTIFUL GORGEOUS!! VIOLA’S SPEECH IS ICONIC!!!!!❤❤❤❤"
UCv0bx6g98Zq4I7z1FC-jNSg,@Cha-b3e,UCv0bx6g98Zq4I7z1FC-jNSg,2,8,3.5,0.0,2.5,0.47855,0.6767719002736446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pia 🇵🇭
UCvA7D7PVOcVBPlLptPoekCg,@Miraymq,UCvA7D7PVOcVBPlLptPoekCg,1,2,1.0,0.0,0.0,0.8934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,💞💖
UCvEsfA8JVfKGwJriktCGy_w,@Banditgirl222,UCvEsfA8JVfKGwJriktCGy_w,1,0,11.0,0.0,2.0,-0.4588,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,My white roots are awful. Can you just do the roots?
UCvV47K1WV-7eorL_oMAD0hA,@kathleenpineda1155,UCvV47K1WV-7eorL_oMAD0hA,2,8,4.0,0.0,1.0,0.2294,0.324420591208388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Going to try these products
UCvc5GHkN-Z0m3C5BspFQ_ZA,@adebimpeagunbiade3484,UCvc5GHkN-Z0m3C5BspFQ_ZA,1,4,1.0,0.0,2.0,0.5994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Beautiful
UCve9Gj8LdcBUSZ_jDU7SRgg,@loveskc-n3w,UCve9Gj8LdcBUSZ_jDU7SRgg,1,2,4.0,0.0,0.0,0.9638,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Achieng Agutu ❤❤❤❤<br>Gorgeous 💖
UCvueZcis4Ap1L6qWTwbA6UQ,@henrique6519,UCvueZcis4Ap1L6qWTwbA6UQ,1,0,5.0,0.0,1.0,0.9986,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Taís Araújo estava BELÍSSIMA ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
UCw8vLdqD7WNyv1WEkffohTA,@Funwithmusa1,UCw8vLdqD7WNyv1WEkffohTA,2,8,11.0,0.0,0.0,0.1591,0.2250013777735594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Please guide we can use regular colors fil out the bottle or use ?
UCwJ7ZKXbBXOijb2Y9OsUqFg,@SBchannel62,UCwJ7ZKXbBXOijb2Y9OsUqFg,1,0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,@hair-buddha she&#39;s using the colorsonic all over
UCwZuDydEnD3PLV6ASbDL-tg,@PriyuPriyanka-q9h,UCwZuDydEnD3PLV6ASbDL-tg,1,3,16.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L&#39;Oreal paris triple action night mask  cream  and  triple power moisturizer  cream are same or not?
UCwq4llfD5vu3B6hgp5rT6Mw,@KGood28,UCwq4llfD5vu3B6hgp5rT6Mw,1,4,5.0,0.0,1.0,0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"😂😂😂 sure,  we believe you."
UCx2eE_PrPZTu8RMvRXtqNfA,@DerickJohnson-g7o,UCx2eE_PrPZTu8RMvRXtqNfA,1,2,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Obviously
UCx3A2ErZcduLYfvwAxxvjJg,@reikofujiko991,UCx3A2ErZcduLYfvwAxxvjJg,1,2,25.0,0.0,1.0,0.7713,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I think this would have been more useful if we had someone actually applying the makeup to something other than the back of a hand.😔
UCx4qImZ49ltP5nNeC9rZ5iw,@Oaal-l9v,UCx4qImZ49ltP5nNeC9rZ5iw,1,0,2.0,0.0,0.0,0.4215,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nice product
UCxIlnyZpnISDD9FrdRXQXbw,@C_Mat-s8r,UCxIlnyZpnISDD9FrdRXQXbw,1,1,5.0,0.0,0.0,0.6114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,France loves Eva Longoria! ❤️
UCxSjOVvG7aF0DJ6ktl4McKw,@eliz-n4k,UCxSjOVvG7aF0DJ6ktl4McKw,1,2,22.0,0.0,0.0,0.9909,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Me encantó la ropa es el mejor desfile de ropa ame todos los vestidos y los trajes ❤❤❤ super diseñadora ❤❤❤❤❤ 🇬🇹🇬🇹🇬🇹🇬🇹🇬🇹🇬🇹
UCxjjS7izGsC43z-TXSdOEFA,@Avree1284,UCxjjS7izGsC43z-TXSdOEFA,1,2,4.0,0.0,0.0,0.9027,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,LOREAL LOVE YOU FIRST!🫶🏻💗
UCxoiWBLxUBJnH05M4veFHKA,@Faye_editz-i5z,UCxoiWBLxUBJnH05M4veFHKA,2,4,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Early
UCy-I7-TSnC2SJI-M3BiUyWA,@SamLeb-dl9gb,UCy-I7-TSnC2SJI-M3BiUyWA,2,8,2.5,0.0,4.0,0.8543,0.17819090885900998,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,kendall❤❤❤❤❤❤
UCy-_DqK2FAVi_x1dUmX9zfg,@jmalik47,UCy-_DqK2FAVi_x1dUmX9zfg,2,8,1.0,0.0,1.5,0.5194,0.16617009357883872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,🎉
UCy1rX_DkouHMuWvBShUNLvg,@legbehindthecurtain,UCy1rX_DkouHMuWvBShUNLvg,1,1,10.0,0.0,0.0,0.6705,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,It&#39;s cute to think that Cara Delevingne looks like that
UCyLORKOLwBZb9yB5A_gxBcA,@Vivian73773,UCyLORKOLwBZb9yB5A_gxBcA,1,0,12.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I CANT BE THE ONLY ONE WHO HEARD &quot;PREPPY FOR THE WEDDING&quot;
UCyXH8qFkpjcEwbs0xgKGfGA,@tabark6883,UCyXH8qFkpjcEwbs0xgKGfGA,1,2,2.0,0.0,0.0,0.7184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,My hurt❤❤
UCy_OK9ea5yIkOeseouBhQlA,@geetakhati2150,UCy_OK9ea5yIkOeseouBhQlA,1,6,16.0,0.0,0.0,0.3597,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Roulette was on fire for me last night. Seems like 4RABET&#39;s games are really well managed
UCyj1Rvwaf7yLKOqFWVex6Gg,@7nooalharbi768,UCyj1Rvwaf7yLKOqFWVex6Gg,1,3,8.0,0.0,0.0,0.8766,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very proud and happy for Yasmine Sabry 🎉
UCyqrYZ-l-NaQ0LYpsKGQAmg,@diegojcarmona8623,UCyqrYZ-l-NaQ0LYpsKGQAmg,1,0,7.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dani gracias por ser una inspiración 💘
UCz3DGHjGW_VxDd5npDP7rsQ,@PeytonGraceBryant,UCz3DGHjGW_VxDd5npDP7rsQ,1,4,7.0,0.0,2.0,0.4033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I sent this to my mom 🙂
UCz3fcQqUU44D31PRwZWLNbw,@AN-vs2tz,UCz3fcQqUU44D31PRwZWLNbw,1,4,2.0,0.0,0.0,0.9022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kennyy babyyy❤🎉❤
UCzB7IOJmCdk8TuGoF3UhXgQ,@Sunshine4,UCzB7IOJmCdk8TuGoF3UhXgQ,1,0,18.0,0.0,3.0,0.8313,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Beautiful color! I do wonder if the clean up and L’Oréal only refills make it worth the cost.
UCzFOGCikDaJ6GYLRYWlKJeA,@alveehossain958,UCzFOGCikDaJ6GYLRYWlKJeA,1,1,4.0,0.0,31.0,0.3182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya and Kendall 🥂✨
UCzJpWlbwcamQatpNWyLsb_w,@mishkathlay,UCzJpWlbwcamQatpNWyLsb_w,1,4,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,So it basically did not get the greys.  Why are you endorsing?
UCzR4n_0EuJwoItFhNM_j6XQ,@julietlino2495,UCzR4n_0EuJwoItFhNM_j6XQ,1,0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,anita !!
UCzRK1lNM4UaqQIddLfoYG6w,@khittytwinkle5363,UCzRK1lNM4UaqQIddLfoYG6w,1,4,4.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pia ❤ Philippines 🇵🇭
UCzR_uuFhXZLMF82vQDR8rLA,@Shells-,UCzR_uuFhXZLMF82vQDR8rLA,1,3,48.0,0.0,6.0,0.8494,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,That color looks so good on you! <br><br>I’m waiting for my husband to come back from Target and we’re gonna play salon tonight 😅 … since this is the first time for me using a box color I want to ask you how you chose that particular color?
UCzlEkCFu5TI0BPRRoEBPVbg,@chunsone9853,UCzlEkCFu5TI0BPRRoEBPVbg,1,2,2.0,0.0,2.0,0.9571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gemini ❤❤❤❤
UCznlMLkT4EPpuO2XBw1PPJA,@RGibson116,UCznlMLkT4EPpuO2XBw1PPJA,1,4,29.0,0.0,19.0,0.9801,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"L&#39;Oreal, this was the most respectful, beautiful and entertaining presentation thus far for 2025. You always get the hair, makeup and fashions exactly right! This is definitely a 10/10❤😊🎉!!!"
UCzsgUj5EYIJU4Ww4M3FbRCg,@marywhite1427,UCzsgUj5EYIJU4Ww4M3FbRCg,1,3,24.0,0.0,17.0,0.9652,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,What an epic event. So many icons as well as up and coming stars. Thanks L&#39;Oreal!  My fav was Miss Rebecca Patricia Armstrong. ❤❤❤
UCzvWyoLYpkDcAyeNfxJ50mw,@MaharineLunaPido,UCzvWyoLYpkDcAyeNfxJ50mw,1,0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Queen Pia Wurtzbach Jauncey 👑
